Ticker,date,LTM_REVENUE,LTM_EPS,LTM_OPERATING_INCOME,LTM_OPERATING_MARGIN,EV,NTM_PE,NTM_REVENUE,NTM_EPS,NTM_OPERATING_MARGIN,NTM_EV_EBITDA,LTM_EBITDA,MARKET_CAP,DAILY_VOLUME,LTM_DIVIDEND_YIELD,LTM_GROSS_MARGIN,LTM_EBIT_MARGIN,LONG_TERM_EPS_CAGR,LATEST_ANNUAL_DPS,LTM_EBITDA_MARGIN,TOTAL_DEBT_TO_ASSET,YOY_QUARTER_REVENUE_GROWTH,YOY_QUARTER_EPS_GROWTH,REVENUE_TO_CASH,LTM_EV_TO_EBITDA,LTM_PE,SHORT_INTEREST,SHORT_INTEREST_PERCENT_EQUITY_FLOAT,IMPLIED_CDS_SPREAD,IMPLIED_VOLATILITY_DELTA,TOTAL_CALL_OPEN_INTEREST,TOTAL_PUT_OPEN_INTEREST,PB,TOTAL_DEBT_TO_EQUITY,LTM_TOTAL_DEBT_TO_EBITDA,LTM_ROE,TANGIBLE_BOOK_VALUE_PER_SHARE,LTM_CAPITAL_EXPENDITURES,NET_DEBT,NTM_REVENUE_GROWTH,LTM_EV_REVENUE,LTM_EV_EBIT,LTM_EBITDA_CAPEX_MARGIN
HLT,12/31/15,11272,3.5151,2071,18.373,16853.9,15.438,11913.8,2.844,,9.937,2763,21131.5,1154650,0.9566,63.9372,18.373,20.96,0.63,24.5121,40.797,0.9901,1443.75,4.6897,6.0998,11.1985,329.151,4223390,2.4295,145,36.3251,33644.7,18237.3,0.8049,175.651,3.7832,26.1526,-59.7534,-310,6390.138974,0.056937544,1.495200497,8.138049252
HLT,1/29/16,11272,3.5151,2071,18.373,16853.9,12.337,12132.4,2.962,,8.904,2763,17586.5,2855910,1.1494,63.9372,18.373,20.295,0.63,24.5121,40.797,0.9901,1443.75,4.6897,6.0998,9.9155,329.151,4453200,2.5616,189,46.4044,28195,19029.7,0.6699,175.651,3.7832,26.1526,-59.7534,-310,9318.119141,0.076330731,1.495200497,8.138049252
HLT,2/29/16,11272,3.5151,2071,18.373,16853.9,14.928,11927.6,2.856,,9.954,2763,20528,3554910,0.9851,63.9372,18.373,13.85,0.63,24.5121,40.797,0.9901,1443.75,4.6897,6.0998,10.9801,329.291,3938540,2.2646,174,34.8361,16404.7,21713.7,0.7816,175.651,3.7832,26.1526,-59.7534,-310,9064.068964,0.058161817,1.495200497,8.138049252
HLT,3/31/16,10399,3.3169,1751,16.8382,32013.5,16.201,11907.3,2.852,,10.491,2437,22289.3,1314730,1.3635,67.593,16.8382,13.85,0.21,23.4349,40.6205,-33.5898,28.8873,2.4942,13.1364,13.1364,329.919,6494520,3.7207,161,30.2133,19124.7,26097.7,2.4441,168.38,4.2872,28.6815,-15.5674,-306,6924.249083,0.145042793,3.078517165,18.28298115
HLT,4/29/16,10399,3.3169,1751,16.8382,32013.5,15.351,11977.5,2.947,,10.179,2437,21824.4,1994200,1.3926,67.593,16.8382,15.28,0.21,23.4349,40.6205,-33.5898,28.8873,2.4942,13.1364,12.9456,329.923,6874610,3.9384,153,26.6494,15252.3,17638.3,2.3931,168.38,4.2872,28.6815,-15.5674,-306,7495.419638,0.151793442,3.078517165,18.28298115
HLT,5/31/16,10399,3.3169,1751,16.8382,32013.5,14.408,12036.5,2.959,,9.801,2437,20567.4,2324950,1.9702,67.593,16.8382,14.815,0.21,23.4349,40.6205,-33.5898,28.8873,2.4942,13.1364,12.4298,329.923,9531610,5.4614,152,27.9665,8445.33,15282,2.2552,168.38,4.2872,28.6815,-15.5674,-306,7702.723565,0.157467064,3.078517165,18.28298115
HLT,6/30/16,9427,3.0491,1597,16.9407,31903.7,15.622,12055.3,2.959,,10.336,2281,22299.5,3024880,1.8172,71.5498,16.9407,14.815,0.21,24.1965,40.3938,-33.2649,-39.5831,2.4074,13.9867,13.9866,329.923,11803900,6.7491,157,24.9988,11551.7,19722.3,2.3923,164.56,4.5783,28.5889,-18.2405,-309,8580.747629,0.278805559,3.384289806,19.97726988
HLT,7/29/16,9427,3.0491,1597,16.9407,31903.7,16.183,11978.3,2.94,,10.538,2281,22952.9,3699680,1.7655,71.5498,16.9407,11.013,0.21,24.1965,40.3938,-33.2649,-39.5831,2.4074,13.9867,14.2731,329.925,9176730,5.2469,151,24.2105,8343.67,15557.3,2.4624,164.56,4.5783,28.5889,-18.2405,-309,8390.628678,0.27063753,3.384289806,19.97726988
HLT,8/31/16,9427,3.0491,1597,16.9407,31903.7,16.958,11970.6,2.888,,10.767,2281,23626,1869630,1.7152,71.5498,16.9407,8.035,0.21,24.1965,40.3938,-33.2649,-39.5831,2.4074,13.9867,14.5682,329.925,10537200,6.0247,138,22.14,13259.7,22813.3,2.5346,164.56,4.5783,28.5889,-18.2405,-309,7642.19656,0.269820728,3.384289806,19.97726988
HLT,9/30/16,8399,2.6526,1199,14.2755,32212.7,16.313,11975,2.884,,10.436,1881,22695.6,1914830,1.7855,76.3067,14.2755,7.873,0.21,22.3955,40.2033,-35.5095,-67.8575,2.1735,17.1253,17.1252,329.925,11134700,6.3663,131,21.6361,18257,23215.7,2.3821,160.237,5.5295,26.4109,-17.6281,-312,5625.306661,0.425764972,3.835301822,26.86630525
HLT,10/31/16,8399,2.6526,1199,14.2755,32212.7,17.085,12025.1,2.714,,10.39,1881,22369.1,3770990,1.8116,76.3067,14.2755,6.415,0.21,22.3955,40.2033,-35.5095,-67.8575,2.1735,17.1253,16.9517,329.928,10947600,6.2593,132,25.4317,14016,25549.3,2.3478,160.237,5.5295,26.4109,-17.6281,-312,7452.984692,0.431729968,3.835301822,26.86630525
HLT,11/30/16,8399,2.6526,1199,14.2755,32212.7,18.827,12025.1,2.732,,11.191,1881,24813.9,3544200,1.6331,76.3067,14.2755,6.415,0.21,22.3955,40.2033,-35.5095,-67.8575,2.1735,17.1253,18.2514,329.928,9746380,5.0438,128,22.4486,9186,17801,2.6044,160.237,5.5295,26.4109,-17.6281,-312,9293.479891,0.431729968,3.835301822,26.86630525
HLT,12/30/16,8399,2.6526,1199,14.2755,32212.7,22.287,7254.61,2.504,,12.673,1881,26922.1,1513880,1.5052,76.3067,14.2755,6.515,0.21,22.3955,40.2033,-35.5095,-67.8575,2.1735,17.1253,21.0422,329.928,9273330,4.7976,121,25.4376,23539.7,25207,1.0386,160.237,5.5295,26.4109,-17.6281,-312,10801.03659,-0.136253125,3.835301822,26.86630525
HLT,1/31/17,6576,-1.7902,868,13.1995,14462.1,33.851,8740,1.701,,12.225,1541,18997.2,2273900,1.4588,80.5505,13.1995,10,1.89,23.4337,25.2413,-63.8305,-67.8575,0.9727,9.3849,15.8996,329.928,10015100,5.1928,129,28.7839,40908,49950,1.0716,113.113,4.2933,5.6883,-50.8013,-307,9685.161106,0.329075426,2.199224453,16.66140553
HLT,2/28/17,6576,-1.7902,868,13.1995,14462.1,32.798,9151.54,1.744,,12.298,1541,18860.6,2634800,1.4685,80.5505,13.1995,4.297,1.89,23.4337,25.2413,-63.8305,-67.8575,0.9727,9.3849,15.8109,329.731,8082180,4.1989,82,19.4933,21846,31327,1.0645,113.113,4.2933,5.6883,-50.8013,-307,6926.66143,0.391657543,2.199224453,16.66140553
HLT,3/31/17,6746,-1.5574,915,13.5636,25035.1,33.521,9151.54,1.744,,12.788,1505,19276.1,2283910,1.3342,81.6187,13.5636,10,0.15,22.3095,46.3988,9.8494,-75.8618,2.1995,16.6346,16.6386,329.731,10088400,5.2488,83,18.3597,25172,35821,12.0589,415.351,4.4047,1.94,-29.5909,-232,6153.713886,0.356587607,3.711102876,27.36076503
HLT,4/28/17,6746,-1.5574,915,13.5636,25035.1,32.277,9304.17,1.827,,13.307,1505,19445.8,3223000,1.3227,81.6187,13.5636,4.297,0.15,22.3095,46.3988,9.8494,-75.8618,2.1995,16.6346,16.7514,329.758,10264200,5.3398,88,23.3387,12061,15210,12.1641,415.351,4.4047,1.94,-29.5909,-232,6491.748191,0.379212867,3.711102876,27.36076503
HLT,5/31/17,6746,-1.5574,915,13.5636,25035.1,36.008,9236.26,1.846,,14.558,1505,21854.1,3401960,1.0832,81.6187,13.5636,16.763,0.15,22.3095,46.3988,9.8494,-75.8618,2.1995,16.6346,18.3516,328.781,7015300,3.6709,82,20.8867,10742,18442,13.7112,415.351,4.4047,1.94,-29.5909,-232,7716.523562,0.369146161,3.711102876,27.36076503
HLT,6/30/17,6872,-1.3358,966,14.057,25826.8,33.342,9181.33,1.855,,13.596,1468,20116.2,3556000,1.1641,82.2759,14.057,13.994,0.15,21.362,46.3943,6.4615,58.6201,2.648,17.5932,17.5935,325.242,9194730,4.5061,71,21.223,12777,25102,13.2778,436.964,4.5095,-0.3295,-30.3872,-167,14493.47563,0.336049185,3.758265425,26.73581781
HLT,7/31/17,6872,-1.3358,966,14.057,25826.8,31.677,9352.16,1.974,,13.225,1468,20273,2068100,1.1514,82.2759,14.057,15.536,0.15,21.362,46.3943,6.4615,58.6201,2.648,17.5932,17.7003,324.213,8566060,4.2193,67,18.4134,22742,11600,13.4237,436.964,4.5095,-0.3295,-30.3872,-167,9407.152088,0.360908033,3.758265425,26.73581781
HLT,8/31/17,6872,-1.3358,966,14.057,25826.8,32.359,9338.69,1.988,,13.536,1468,20856.6,2797890,1.026,82.2759,14.057,15.756,0.15,21.362,46.3943,6.4615,58.6201,2.648,17.5932,18.0978,324.213,11528200,5.6779,69,17.8586,21540,21816,13.8102,436.964,4.5095,-0.3295,-30.3872,-167,7261.523546,0.358947905,3.758265425,26.73581781
HLT,9/29/17,6872,-1.3358,966,14.057,25826.8,34.935,9335.69,1.988,,14.347,1468,22223.4,7072170,0.9503,82.2759,14.057,15.736,0.15,21.362,46.3943,6.4615,58.6201,2.648,17.5932,19.4392,319.992,12190100,6.1168,65,16.836,8732,22320,15.4028,436.964,4.5095,-0.3295,-30.3872,-167,6482.159971,0.35851135,3.758265425,26.73581781
HLT,10/31/17,7096,-1.0668,1033,14.5575,28231.9,33.681,9591,2.146,,14.277,1449,23126.1,2688250,0.9131,82.624,14.5575,16.07,0.15,20.42,46.4951,11.9979,81.4835,3.1209,19.4837,20.0622,319.951,6149720,2.8636,62,17.5335,12479,13806,16.0305,456.699,4.5638,-1.0549,-31.0825,-127,7355.925334,0.351606539,3.978565389,27.33000968
HLT,11/30/17,7096,-1.0668,1033,14.5575,28231.9,35.808,9554.76,2.166,,15.093,1449,24815.4,2553700,0.7736,82.624,14.5575,21.127,0.15,20.42,46.4951,11.9979,81.4835,3.1209,19.4837,21.228,319.951,6298390,2.9329,59,18.4104,8285,15533,17.2015,456.699,4.5638,-1.0549,-31.0825,-127,6423.703317,0.346499436,3.978565389,27.33000968
HLT,12/29/17,7096,-1.0668,1033,14.5575,28231.9,37.144,9555.76,2.15,,15.163,1449,25551.3,1539700,0.7513,82.624,14.5575,21.127,0.15,20.42,46.4951,11.9979,81.4835,3.1209,19.4837,21.5166,319.951,4296150,2.0005,54,17.254,14575,26904,15.0173,456.699,4.5638,-1.0549,-31.0825,-127,5629.404294,0.346640361,3.978565389,27.33000968
HLT,1/31/18,8131,1.8383,1132,13.922,31384.2,30.82,9750.95,2.779,,16.02,1468,27403.8,1857360,0.7005,84.3931,13.922,23.97,0.15,18.0544,46.4015,100.194,81.4835,3.6281,21.3789,22.7785,319.951,4634480,2.1574,54,32.9737,12341,49993,16.1061,390.42,4.4973,28.5752,-30.8045,-58,5247.6449,0.199231337,3.85982044,27.7245583
HLT,2/28/18,8131,1.8383,1132,13.922,31384.2,30.213,9618.34,2.674,,15.159,1468,25539.2,4025700,0.7427,84.3931,13.922,2.177,0.15,18.0544,46.4015,100.194,81.4835,3.6281,21.3789,21.5083,316.118,4223080,1.9991,66,24.1351,27000,57874,15.1922,390.42,4.4973,28.5752,-30.8045,-58,7800.244423,0.18292215,3.85982044,27.7245583
HLT,3/29/18,8131,1.8383,1132,13.922,31384.2,29.947,9625.02,2.63,,14.885,1468,24897.5,2481620,0.7618,84.3931,13.922,2.177,0.15,18.0544,46.4015,100.194,81.4835,3.6281,21.3789,20.2474,316.118,5397570,2.558,70,25.1602,30563,63499,14.328,390.42,4.4973,28.5752,-30.8045,-58,7028.071796,0.183743697,3.85982044,27.7245583
HLT,4/30/18,8309,2.0165,1194,14.37,30959.4,28.943,9581.89,2.724,,13.94,1526,23684.9,3476420,0.761,84.1016,14.37,6.15,0.15,18.3656,46.3184,9.3882,264.286,3.4,20.2879,19.4527,300.417,6034380,2.1722,80,20.7071,32066,46284,14.3426,378.077,4.3283,71.7365,-30.6938,-59,18916.20425,0.153194127,3.726007943,25.92914573
HLT,5/31/18,8309,2.0165,1194,14.37,30959.4,29.607,9595.42,2.726,,14.205,1526,24246.7,2874230,0.7434,84.1016,14.37,6.1,0.15,18.3656,46.3184,9.3882,264.286,3.4,20.2879,19.8209,300.417,5291750,2.032,77,19.8796,23611,39711,14.6828,378.077,4.3283,71.7365,-30.6938,-59,9427.142938,0.154822482,3.726007943,25.92914573
HLT,6/29/18,8309,2.0165,1194,14.37,30959.4,28.838,9596.73,2.745,,14.537,1526,23781,3544920,0.758,84.1016,14.37,6.1,0.15,18.3656,46.3184,9.3882,264.286,3.4,20.2879,19.2369,300.417,8225210,3.1583,78,20.2596,39106,48101,42.5735,378.077,4.3283,71.7365,-30.6938,-59,9725.867711,0.154980142,3.726007943,25.92914573
HLT,7/31/18,8524,2.1919,1276,14.9695,30703.3,26.938,9388.73,2.92,,14.098,1604,23455.3,2743980,0.7628,84.2093,14.9695,6.05,0.15,18.8175,54.1613,10.3565,56.5217,5.4161,19.1417,19.0339,298.186,7647380,2.6109,88,19.619,32838,55715,42.3046,1352.68,4.7226,122.222,-36.2125,-68,11167.94216,0.101446504,3.601982637,24.06214734
HLT,8/31/18,8524,2.1919,1276,14.9695,30703.3,26.51,9394.38,2.928,,13.962,1604,23145.2,2496870,0.773,84.2093,14.9695,6.05,0.15,18.8175,54.1613,10.3565,56.5217,5.4161,19.1417,18.8405,298.186,6297270,2.1509,83,16.6177,39059,40759,41.7453,1352.68,4.7226,122.222,-36.2125,-68,9727.332381,0.102109338,3.601982637,24.06214734
HLT,9/28/18,8524,2.1919,1276,14.9695,30703.3,27.561,9434.56,2.931,,14.409,1604,24087.5,4263010,0.7428,84.2093,14.9695,6.05,0.15,18.8175,54.1613,10.3565,56.5217,5.4161,19.1417,18.7592,298.186,8221960,2.8083,75,17.8032,56447,34122,41.792,1352.68,4.7226,122.222,-36.2125,-68,9274.287413,0.106823088,3.601982637,24.06214734
HLT,10/31/18,8686,2.4045,1329,15.3005,30947.6,23.535,9368.97,3.024,,12.752,1655,21106.9,5039270,0.8431,84.6074,15.3005,6.45,0.15,19.0536,53.553,7.7475,12.2449,3.628,18.6995,16.9582,296.57,8748230,3.0047,93,28.151,45010,36491,36.8202,1305.86,4.5764,125.581,-36.3043,-73,16800.95312,0.078628828,3.562928851,23.28638074
HLT,11/30/18,8686,2.4045,1329,15.3005,30947.6,25.005,9359.47,3.021,,13.341,1655,22402.9,4767450,0.7943,84.6074,15.3005,6.45,0.15,19.0536,53.553,7.7475,12.2449,3.628,18.6995,17.7413,296.57,13333700,4.5776,93,26.3305,21065,35505,39.0811,1305.86,4.5764,125.581,-36.3043,-73,15568.49985,0.077535114,3.562928851,23.28638074
HLT,12/31/18,8906,2.8009,1432,16.079,28053.8,23.759,9359.47,3.022,,12.564,1757,21293.7,2138730,0.8357,85.0438,16.079,6.45,0.15,19.7283,52.0329,10.6383,-66.8122,5.6774,15.9669,16.0385,296.57,11084400,3.8054,108,31.3389,20137,30621,38.417,1305.02,4.1446,68.2448,-36.5143,-72,11267.81536,0.050917359,3.149988772,19.59064246
HLT,1/31/19,8906,2.8009,1432,16.079,28053.8,23.421,9548.73,3.18,,12.908,1757,22088.5,2533930,0.8056,85.0438,16.079,9.533,0.15,19.7283,52.0329,10.6383,-66.8122,5.6774,15.9669,16.4909,296.57,11332900,3.8894,108,29.2202,10166,10254,39.851,1305.02,4.1446,68.2448,-36.5143,-72,10478.69868,0.072168201,3.149988772,19.59064246
HLT,2/28/19,8906,2.8009,1432,16.079,28053.8,21.943,9509.62,3.787,,13.799,1757,24335.6,1796810,0.722,85.0438,16.079,13.615,0.15,19.7283,52.0329,10.6383,-66.8122,5.6774,15.9669,17.7698,292.847,9072740,3.1492,91,20.4635,15058,17218,44.4632,1305.02,4.1446,68.2448,-36.5143,-72,10000.48489,0.06777678,3.149988772,19.59064246
HLT,3/29/19,8906,2.8009,1432,16.079,28053.8,21.745,9508.54,3.822,,14.481,1757,24292.8,2857060,0.7219,85.0438,16.079,13.263,0.15,19.7283,52.0329,10.6383,-66.8122,5.6774,15.9669,16.8932,292.296,11157200,3.8811,84,19.0732,17590,17885,242.449,1305.02,4.1446,68.2448,-36.5143,-72,8518.748118,0.067655513,3.149988772,19.59064246
HLT,4/30/19,9036,2.8772,1465,16.2129,32724.9,22.169,9669.23,3.924,,14.792,1829,25426.9,4313390,0.6897,85.5024,16.2129,12.968,0.15,20.2413,59.6109,6.2681,5.8824,5.7696,16.8685,17.4778,292.296,9119730,3.1724,72,28.8267,21088,16370,253.768,8198.15,4.5639,82.6276,-38.3346,-85,8120.753163,0.070078575,3.621613546,22.3378157
HLT,5/31/19,9036,2.8772,1465,16.2129,32724.9,22.649,9608.36,3.949,,14.847,1829,26032.6,1954160,0.6708,85.5024,16.2129,13.1,0.15,20.2413,59.6109,6.2681,5.8824,5.7696,16.8685,17.79,291.063,5774980,2.0161,82,22.1956,27484,16356,260.915,8198.15,4.5639,82.6276,-38.3346,-85,8432.215706,0.063342187,3.621613546,22.3378157
HLT,6/28/19,9036,2.8772,1465,16.2129,32724.9,24.744,9608.89,3.95,,15.95,1829,28448.5,3600350,0.6139,85.5024,16.2129,13.1,0.15,20.2413,59.6109,6.2681,5.8824,5.7696,16.8685,18.3869,291.063,5402890,1.8862,77,17.7415,27994,16054,281.598,8198.15,4.5639,82.6276,-38.3346,-85,6660.541303,0.063400841,3.621613546,22.3378157
HLT,7/31/19,9229,3.0662,1537,16.654,36757.1,23.81,9771.5,4.055,,15.371,1944,27695.8,2279440,0.6214,86.0007,16.654,13.135,0.15,21.064,61.2021,8.4243,25,3.9118,18.2237,18.0138,286.855,4343670,1.5391,80,19.9139,29172,16931,281.598,8198.15,4.594,82.6276,-39.2015,-90,7636.395856,0.0587821,3.982782533,23.91483409
HLT,8/30/19,9229,3.0662,1537,16.654,36757.1,22.796,9771.5,4.052,,14.861,1944,26496.8,1174020,0.6496,86.0007,16.654,12.28,0.15,21.064,61.2021,8.4243,25,3.9118,18.2237,17.4193,286.855,6646870,2.3551,83,22.4862,28754,13626,,,4.594,,-39.2015,-90,7023.363372,0.0587821,3.982782533,23.91483409
HLT,9/30/19,9229,3.0662,1537,16.654,36757.1,22.95,9756.32,4.057,,14.948,1944,26709,2016440,0.6444,86.0007,16.654,12.28,0.15,21.064,61.2021,8.4243,25,3.9118,18.2237,17.5246,286.855,5541520,1.9632,77,21.2701,27784,15022,,,4.594,,-39.2015,-90,5519.351821,0.057137285,3.982782533,23.91483409
HLT,10/31/19,9371,3.1652,1671,17.8316,34861,23.325,9830.4,4.157,,14.46,2118,27358.5,1514990,0.6188,86.4369,17.8316,12.21,0.15,22.6016,61.0075,6.3027,83.6364,3.331,16.1843,16.6391,282.163,4514710,1.6264,55,20.6045,23347,16164,,,4.2674,,-40.2633,-87,6850.419793,0.049023583,3.720093907,20.86235787
HLT,11/29/19,9371,3.1652,1671,17.8316,34861,25.338,9818.09,4.144,,15.405,2118,29627.1,764587,0.5714,86.4369,17.8316,11.81,0.15,22.6016,61.0075,6.3027,83.6364,3.331,16.1843,17.6923,282.163,6282440,2.2633,47,19.3797,27682,14723,,,4.2674,,-40.2633,-87,5702.02259,0.047709956,3.720093907,20.86235787
HLT,12/31/19,9452,3.1898,1657,17.5307,39822.2,26.809,9816.8,4.137,,16.035,2147,31294.7,1327850,0.541,86.733,17.5307,11.71,0.15,22.7148,62.9003,3.5402,-18.4211,4.4033,18.5479,18.712,282.163,6971230,2.5114,45,18.9148,28022,17618,,,4.3819,,-42.0058,-81,5344.721314,0.038595006,4.213097757,24.03270972
HLT,1/31/20,9452,3.1898,1657,17.5307,39822.2,25.012,9944.64,4.31,,15.662,2147,30417.2,3606920,0.5566,86.733,17.5307,11.997,0.15,22.7148,62.9003,3.5402,-18.4211,4.4033,18.5479,18.3033,282.163,5232470,1.885,46,32.4159,11549,20643,,,4.3819,,-42.0058,-81,6896.308517,0.052120186,4.213097757,24.03270972
HLT,2/28/20,9452,3.1898,1657,17.5307,39822.2,22.941,9836.26,4.237,,14.302,2147,26967.9,6129150,0.6173,86.733,17.5307,10.147,0.15,22.7148,62.9003,3.5402,-18.4211,4.4033,18.5479,16.6967,277.448,6026250,2.2081,61,65.8668,13784,25820,,,4.3819,,-42.0058,-81,9720.19033,0.04065383,4.213097757,24.03270972
HLT,3/31/20,9452,3.1898,1657,17.5307,39822.2,29.125,7910.97,2.343,,15.277,2147,18933,5166680,0.6594,86.733,17.5307,2.25,0.15,22.7148,62.9003,3.5402,-18.4211,4.4033,18.5479,12.9544,277.448,10863500,3.984,153,90.9844,33034,39259,,,4.3819,,-42.0058,-81,27054.35253,-0.163037452,4.213097757,24.03270972
HLT,4/30/20,9452,3.1898,1657,17.5307,39822.2,48.284,6646,1.568,,20.037,2147,20984,4382490,0.5944,86.733,17.5307,1.56,0.15,22.7148,62.9003,3.5402,-18.4211,4.4033,18.5479,13.9096,277.163,12630900,4.6322,187,57.5538,39734,52304,,,4.3819,,-42.0058,-81,22327.41263,-0.296868388,4.213097757,24.03270972
HLT,5/29/20,9168,3.1266,1413,15.4123,28045.9,87.154,6241.81,0.91,,25.594,1908,21989.6,3923810,0.5674,86.9655,15.4123,1.277,0.15,20.8115,68.7674,-12.8857,-88.8889,1.1073,14.6991,16.3116,277.261,11099200,4.0732,186,50.1062,44076,77088,,,5.6903,,-43.348,-70,14900.48967,-0.319174302,3.059107766,19.84847841
HLT,6/30/20,9168,4.7213,1413,15.4123,27796.9,92.623,6184.95,0.793,,25.298,1908,20364.9,4377430,0.6127,86.9655,15.4123,1.277,0.15,20.8115,67.1903,-12.8857,-88.8889,1.1073,14.5686,15.3296,277.261,9327390,3.4232,133,50.9162,51279,66162,,,5.5597,,-43.348,-70,14638.04261,-0.325376309,3.03194808,19.67225761
HLT,7/31/20,7248,3.0594,633,8.7334,28281.3,48.109,6633.24,1.56,,20.284,1094,20808.5,4115080,0.5996,86.8102,8.7334,0.373,0,15.0938,66.6122,-77.2947,-88.8889,0.161,25.8513,26.2536,277.261,11068200,4.0605,119,47.5626,68384,72484,,,10.4278,,-44.4666,-65,11146.07656,-0.084817881,3.901945364,44.67819905
HLT,8/31/20,7248,3.0594,633,8.7334,28281.3,69.884,6113.67,1.293,,26.317,1094,25057.7,3461790,0.498,86.8102,8.7334,5.603,0,15.0938,66.6122,-77.2947,,0.161,25.8513,30.1377,277.309,10161400,3.7272,88,40.839,75816,73229,,,10.4278,,-44.4666,-65,9696.332731,-0.156502483,3.901945364,44.67819905
HLT,9/30/20,5786,0.477,125,2.1604,28281.3,70.396,6060.27,1.212,,25.481,555,23660,3127470,0.5274,86.3464,2.1604,5.603,0,9.5921,66.6122,-61.0438,,0.161,25.8513,29.1846,277.309,10710900,3.9281,91,42.183,66657,84339,,,10.4278,,-44.4666,-65,10855.96332,0.047402351,4.887884549,226.2504
HLT,10/30/20,5786,0.477,125,2.1604,31714.3,50.582,6774.77,1.736,,21.407,555,24350.5,2335950,0.3416,86.3464,2.1604,4.453,0,9.5921,66.8107,-61.0438,,0.274,57.1429,58.3685,277.309,9866100,3.6184,92,56.0292,77293,46728,,,20.6198,,-44.3932,-53,9021.198975,0.17089008,5.481213273,253.7144
HLT,11/30/20,5786,0.477,125,2.1604,31714.3,72.166,5849.5,1.436,,26.867,555,28751.8,2952870,0.2895,86.3464,2.1604,0.118,0,9.5921,66.8107,-61.0438,,0.274,57.1429,66.2987,277.446,11296700,4.141,98,39.4398,73404,45329,,,20.6198,,-44.3932,-53,10610.05145,0.010974767,5.481213273,253.7144
HLT,12/8/20,5786,0.477,125,2.1604,31714.3,76.473,5849.5,1.426,,28.073,555,30255.5,1838460,0.2751,86.3464,2.1604,-0.272,0,9.5921,66.8107,-61.0438,,0.274,57.1429,69.0081,277.446,11296700,4.141,93,38.0809,74859,46981,,,20.6198,,-44.3932,-53,10107.09832,0.010974767,5.481213273,253.7144
LOW,1/30/15,56223,2.7282,4792,8.5232,75816.6,21.497,57943.7,3.152,,11.322,6378,65924.3,8963680,1.2839,34.7847,8.5232,16.982,0.23,11.3441,35.8059,7.5472,58.6207,26.9099,11.8872,12.0244,972.909,11936200,1.299,49,22.375,57823,49187,6.5258,113.945,1.7808,24.6368,10.3833,-880,5410.803066,0.030604913,1.348497946,15.82149416
LOW,2/27/15,56223,2.7282,4792,8.5232,75816.6,22.561,58766.1,3.284,,11.783,6378,72082.8,4913690,1.1742,34.7847,8.5232,16.65,0.23,11.3441,35.8059,7.5472,58.6207,26.9099,11.8872,12.9899,972.909,8402500,0.9144,43,18.5875,87565,54918,7.1355,113.945,1.7808,24.6368,10.3833,-880,5436.636588,0.045232378,1.348497946,15.82149416
LOW,3/31/15,56223,2.7282,4792,8.5232,75816.6,22.59,58852.6,3.293,,11.552,6378,70797.3,4518310,1.1695,34.7847,8.5232,16.65,0.23,11.3441,35.8059,7.5472,58.6207,26.9099,11.8872,12.7884,951.705,9498860,1.058,51,19.8952,99827,62176,7.1644,113.945,1.7808,24.6368,10.3833,-880,5280.382401,0.046770894,1.348497946,15.82149416
LOW,4/30/15,56223,2.7282,4792,8.5232,75816.6,20.867,58903.1,3.3,,10.769,6378,65534.4,10950700,1.336,34.7847,8.5232,16.91,0.23,11.3441,35.8059,7.5472,58.6207,26.9099,11.8872,11.9632,951.705,9606410,1.07,52,28.0378,63236,78594,6.6318,113.945,1.7808,24.6368,10.3833,-880,4801.939326,0.047669103,1.348497946,15.82149416
LOW,5/29/15,56949,2.8117,4958,8.706,76783.9,20.42,59494.9,3.427,,10.614,6537,66600.3,4131280,1.3147,34.7873,8.706,16.81,0.23,11.4787,33.0021,5.4167,14.7541,9.8529,11.746,11.6921,951.705,21299500,2.3724,49,18.1396,74701,77509,6.9928,119.869,1.7378,26.1272,10.3833,-918,5783.20488,0.044704911,1.348292332,15.48686971
LOW,6/30/15,56949,2.8117,4958,8.706,76783.9,19.513,59502.1,3.432,,10.035,6537,62462,10151100,1.3737,34.7873,8.706,16.675,0.23,11.4787,33.0021,5.4167,14.7541,9.8529,11.746,11.059,932.686,16679300,1.898,51,20.213,83567,85008,6.6921,119.869,1.7378,26.1272,10.3833,-918,6026.709596,0.04483134,1.348292332,15.48686971
LOW,7/31/15,57698,2.9807,5111,8.8582,74627.1,20.245,59470.9,3.426,,10.43,6690,64691.1,4316440,1.3985,34.762,8.8582,16.675,0.28,11.5949,34.6713,4.5123,15.3846,19.2542,11.155,11.2036,932.686,13950400,1.5875,51,21.9175,63396,67314,7.4095,130.655,1.6966,28.3033,9.195,-1066,5862.547167,0.030727235,1.293408784,14.60127177
LOW,8/31/15,57698,2.9807,5111,8.8582,74627.1,19.039,60294.8,3.633,,10.075,6690,64513.9,6775070,1.4023,34.762,8.8582,16.67,0.28,11.5949,34.6713,4.5123,15.3846,19.2542,11.155,11.1771,932.686,9639180,1.0969,56,26.0174,59515,50745,7.3892,130.655,1.6966,28.3033,9.195,-1066,6364.418465,0.045006759,1.293408784,14.60127177
